CONTRACT_ID,PLAN_ID,RXCUI,TIER,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTH_YN,STEP_THERAPY_YN,CAPPED_BENEFIT_YN
H4513,38,314229,1,1,6,30,N,N,N
H4513,46,312950,1,1,6,30,N,N,N
H4513,46,314228,1,1,6,30,N,N,N
H4513,46,314229,1,1,6,30,N,N,N
H4513,49,312950,1,1,6,30,N,N,N
H4513,49,314228,1,1,6,30,N,N,N
H4513,49,314229,1,1,6,30,N,N,N
H4513,50,312950,1,1,6,30,N,N,N
H4513,50,314228,1,1,6,30,N,N,N
H4513,50,314229,1,1,6,30,N,N,N
H4513,52,312950,1,1,6,30,N,N,N
H4513,52,314228,1,1,6,30,N,N,N
H4513,52,314229,1,1,6,30,N,N,N
H4513,59,312950,1,1,6,30,N,N,N
H4513,59,314228,1,1,6,30,N,N,N
H4513,59,314229,1,1,6,30,N,N,N
H4513,61,312950,1,1,6,30,N,N,N
H4513,61,314228,1,1,6,30,N,N,N
H4513,61,314229,1,1,6,30,N,N,N
H4513,64,312950,1,1,6,30,N,N,N
H4513,64,314228,1,1,6,30,N,N,N
H4513,64,314229,1,1,6,30,N,N,N
H4513,68,312950,1,1,6,30,N,N,N
H4513,68,314228,1,1,6,30,N,N,N
H4513,68,314229,1,1,6,30,N,N,N
H4513,73,312950,1,1,6,30,N,N,N
H4513,73,314228,1,1,6,30,N,N,N
H4513,73,314229,1,1,6,30,N,N,N
H4513,74,312950,1,1,6,30,N,N,N
H4513,74,314228,1,1,6,30,N,N,N
H4513,74,314229,1,1,6,30,N,N,N
H4513,77,312950,1,1,6,30,N,N,N
H4513,77,314228,1,1,6,30,N,N,N
H4513,77,314229,1,1,6,30,N,N,N
H4513,83,312950,1,1,6,30,N,N,N
H4513,83,314228,1,1,6,30,N,N,N
H4513,83,314229,1,1,6,30,N,N,N
H4513,84,312950,1,1,6,30,N,N,N
H4513,84,314228,1,1,6,30,N,N,N
H4513,84,314229,1,1,6,30,N,N,N
H4513,85,312950,1,1,6,30,N,N,N
H4513,85,314228,1,1,6,30,N,N,N
H4513,85,314229,1,1,6,30,N,N,N
H4513,86,312950,1,1,6,30,N,N,N
H4513,86,314228,1,1,6,30,N,N,N
H4513,86,314229,1,1,6,30,N,N,N
H4513,87,312950,1,1,6,30,N,N,N
H4513,87,314228,1,1,6,30,N,N,N
H4513,87,314229,1,1,6,30,N,N,N
H4513,88,312950,1,1,6,30,N,N,N
H4513,88,314228,1,1,6,30,N,N,N
H4513,88,314229,1,1,6,30,N,N,N
H4513,89,312950,1,1,6,30,N,N,N
H4513,89,314228,1,1,6,30,N,N,N
H4513,89,314229,1,1,6,30,N,N,N
H4513,90,312950,1,1,6,30,N,N,N
H4513,90,314228,1,1,6,30,N,N,N
H4513,90,314229,1,1,6,30,N,N,N
H4513,91,312950,1,1,6,30,N,N,N
H4513,91,314228,1,1,6,30,N,N,N
H4513,91,314229,1,1,6,30,N,N,N
H4513,92,312950,1,1,6,30,N,N,N
H4513,92,314228,1,1,6,30,N,N,N
H4513,92,314229,1,1,6,30,N,N,N
H4513,93,312950,1,1,6,30,N,N,N
H4513,93,314228,1,1,6,30,N,N,N
H4513,93,314229,1,1,6,30,N,N,N
H4514,7,312950,2,1,4,30,N,N,N
H4514,7,1367410,2,0, , ,N,N,N
H4514,7,310410,2,0, , ,N,N,N
H4514,7,314228,2,1,4,30,N,N,N
H4514,7,309594,2,0, , ,N,N,N
H4514,7,314229,2,1,4,30,N,N,N
H4514,14,312950,2,1,4,30,N,N,N
H4514,14,1367410,2,0, , ,N,N,N
H4514,14,310410,2,0, , ,N,N,N
H4514,14,314228,2,1,4,30,N,N,N
H4514,14,309594,2,0, , ,N,N,N
H4514,14,314229,2,1,4,30,N,N,N
H4514,15,312950,2,1,4,30,N,N,N
H4514,15,1367410,2,0, , ,N,N,N
H4514,15,310410,2,0, , ,N,N,N
H4514,15,314228,2,1,4,30,N,N,N
H4514,15,309594,2,0, , ,N,N,N
H4514,15,314229,2,1,4,30,N,N,N
H4514,17,312950,2,1,4,30,N,N,N
H4514,17,1367410,2,0, , ,N,N,N
H4514,17,310410,2,0, , ,N,N,N
H4514,17,314228,2,1,4,30,N,N,N
H4514,17,309594,2,0, , ,N,N,N
H4514,17,314229,2,1,4,30,N,N,N
H4514,22,312950,2,1,4,30,N,N,N
H4514,22,1367410,2,0, , ,N,N,N
H4514,22,310410,2,0, , ,N,N,N
H4514,22,314228,2,1,4,30,N,N,N
H4514,22,309594,2,0, , ,N,N,N
H4514,22,314229,2,1,4,30,N,N,N
H4527,1,312950,2,1,4,30,N,N,N
H4527,1,1367410,2,0, , ,N,N,N
H4527,1,310410,2,0, , ,N,N,N
H4527,1,314228,2,1,4,30,N,N,N
H4527,1,309594,2,0, , ,N,N,N
H4527,1,314229,2,1,4,30,N,N,N
H4527,2,312950,2,1,4,30,N,N,N
H4527,2,1367410,2,0, , ,N,N,N
H4527,2,310410,2,0, , ,N,N,N
H4527,2,314228,2,1,4,30,N,N,N
H4527,2,309594,2,0, , ,N,N,N
H4527,2,314229,2,1,4,30,N,N,N
H4527,5,312950,2,1,4,30,N,N,N
H4527,5,1367410,2,0, , ,N,N,N
H4527,5,310410,2,0, , ,N,N,N
H4527,5,314228,2,1,4,30,N,N,N
H4527,5,309594,2,0, , ,N,N,N
H4527,5,314229,2,1,4,30,N,N,N
H4527,13,312950,2,1,4,30,N,N,N
H4527,13,1367410,2,0, , ,N,N,N
H4527,13,310410,2,0, , ,N,N,N
H4527,13,314228,2,1,4,30,N,N,N
H4527,13,309594,2,0, , ,N,N,N
H4527,13,314229,2,1,4,30,N,N,N
H4527,37,312950,2,1,4,30,N,N,N
H4527,37,1367410,2,0, , ,N,N,N
H4527,37,310410,2,0, , ,N,N,N
H4527,37,314228,2,1,4,30,N,N,N
H4527,37,309594,2,0, , ,N,N,N
H4527,37,314229,2,1,4,30,N,N,N
H4527,39,312950,2,1,4,30,N,N,N
H4527,39,1367410,2,0, , ,N,N,N
H4527,39,310410,2,0, , ,N,N,N
H4527,39,314228,2,1,4,30,N,N,N
H4527,39,309594,2,0, , ,N,N,N
H4527,39,314229,2,1,4,30,N,N,N
H4527,40,312950,2,1,4,30,N,N,N
H4527,40,1367410,2,0, , ,N,N,N
H4527,40,310410,2,0, , ,N,N,N
H4527,40,314228,2,1,4,30,N,N,N
H4527,40,309594,2,0, , ,N,N,N
H4527,40,314229,2,1,4,30,N,N,N
H4527,41,312950,2,1,4,30,N,N,N
H4527,41,1367410,2,0, , ,N,N,N
H4527,41,310410,2,0, , ,N,N,N
H4527,41,314228,2,1,4,30,N,N,N
H4527,41,309594,2,0, , ,N,N,N
H4527,41,314229,2,1,4,30,N,N,N
H4527,42,312950,2,1,4,30,N,N,N
H4527,42,1367410,2,0, , ,N,N,N
H4527,42,310410,2,0, , ,N,N,N
H4527,42,314228,2,1,4,30,N,N,N
H4527,42,309594,2,0, , ,N,N,N
H4527,42,314229,2,1,4,30,N,N,N
H4527,45,312950,2,1,4,30,N,N,N
H4527,45,1367410,2,0, , ,N,N,N
H4527,45,310410,2,0, , ,N,N,N
H4527,45,314228,2,1,4,30,N,N,N
H4527,45,309594,2,0, , ,N,N,N
H4527,45,314229,2,1,4,30,N,N,N
H4527,48,312950,2,1,4,30,N,N,N
H4527,48,1367410,2,0, , ,N,N,N
H4527,48,310410,2,0, , ,N,N,N
H4527,48,314228,2,1,4,30,N,N,N
H4527,48,309594,2,0, , ,N,N,N
H4527,48,314229,2,1,4,30,N,N,N
H4527,51,312950,2,1,4,30,N,N,N
H4527,51,1367410,2,0, , ,N,N,N
H4527,51,310410,2,0, , ,N,N,N
H4527,51,314228,2,1,4,30,N,N,N
H4527,51,309594,2,0, , ,N,N,N
H4527,51,314229,2,1,4,30,N,N,N
H4527,52,312950,2,1,4,30,N,N,N
H4527,52,1367410,2,0, , ,N,N,N
H4527,52,310410,2,0, , ,N,N,N
H4527,52,314228,2,1,4,30,N,N,N
H4527,52,309594,2,0, , ,N,N,N
H4527,52,314229,2,1,4,30,N,N,N
H4527,53,312950,2,1,4,30,N,N,N
H4527,53,1367410,2,0, , ,N,N,N
H4527,53,310410,2,0, , ,N,N,N
H4527,53,314228,2,1,4,30,N,N,N
H4527,53,309594,2,0, , ,N,N,N
H4527,53,314229,2,1,4,30,N,N,N
H4537,1,2598453,1,0, , ,N,N,N
H4537,1,312950,1,1,6,30,N,N,N
H4537,1,402273,1,1,6,30,N,N,N
H4537,1,1367410,1,0, , ,N,N,N
H4537,1,310410,1,0, , ,N,N,N
H4537,1,314228,1,1,6,30,N,N,N
H4537,1,309594,1,0, , ,N,N,N
H4537,1,349478,1,1,6,30,N,N,N
H4537,1,349479,1,1,6,30,N,N,N
H4537,1,349480,1,1,6,30,N,N,N
H4537,1,314229,1,1,6,30,N,N,N
H4544,1,312950,2,1,4,30,N,N,N
H4544,1,1367410,2,0, , ,N,N,N
H4544,1,310410,2,0, , ,N,N,N
H4544,1,314228,2,1,4,30,N,N,N
H4544,1,309594,2,0, , ,N,N,N
H4544,1,314229,2,1,4,30,N,N,N
H4604,3,312950,2,1,4,30,N,N,N
H4604,3,1367410,2,0, , ,N,N,N
H4604,3,310410,2,0, , ,N,N,N
H4604,3,314228,2,1,4,30,N,N,N
H4604,3,309594,2,0, , ,N,N,N
H4604,3,314229,2,1,4,30,N,N,N
H4604,11,312950,2,1,4,30,N,N,N
H4604,11,1367410,2,0, , ,N,N,N
H4604,11,310410,2,0, , ,N,N,N
H4604,11,314228,2,1,4,30,N,N,N
H4604,11,309594,2,0, , ,N,N,N
H4604,11,314229,2,1,4,30,N,N,N
H4604,12,312950,2,1,4,30,N,N,N
H4604,12,1367410,2,0, , ,N,N,N
H4604,12,310410,2,0, , ,N,N,N
H4604,12,314228,2,1,4,30,N,N,N
H4604,12,309594,2,0, , ,N,N,N
H4604,12,314229,2,1,4,30,N,N,N
H4604,13,312950,2,1,4,30,N,N,N
H4604,13,1367410,2,0, , ,N,N,N
H4604,13,310410,2,0, , ,N,N,N
H4604,13,314228,2,1,4,30,N,N,N
H4604,13,309594,2,0, , ,N,N,N
H4604,13,314229,2,1,4,30,N,N,N
H4604,14,312950,2,1,4,30,N,N,N
H4604,14,1367410,2,0, , ,N,N,N
H4604,14,310410,2,0, , ,N,N,N
H4604,14,314228,2,1,4,30,N,N,N
H4604,14,309594,2,0, , ,N,N,N
H4604,14,314229,2,1,4,30,N,N,N
H4604,15,312950,2,1,4,30,N,N,N
H4604,15,1367410,2,0, , ,N,N,N
H4604,15,310410,2,0, , ,N,N,N
H4604,15,314228,2,1,4,30,N,N,N
H4604,15,309594,2,0, , ,N,N,N
H4604,15,314229,2,1,4,30,N,N,N
H4604,16,312950,2,1,4,30,N,N,N
H4604,16,1367410,2,0, , ,N,N,N
H4604,16,310410,2,0, , ,N,N,N
H4604,16,314228,2,1,4,30,N,N,N
H4604,16,309594,2,0, , ,N,N,N
H4604,16,314229,2,1,4,30,N,N,N
H4604,17,312950,2,1,4,30,N,N,N
H4604,17,1367410,2,0, , ,N,N,N
H4604,17,310410,2,0, , ,N,N,N
H4604,17,314228,2,1,4,30,N,N,N
H4604,17,309594,2,0, , ,N,N,N
H4604,17,314229,2,1,4,30,N,N,N
H4604,18,312950,2,1,4,30,N,N,N
H4604,18,1367410,2,0, , ,N,N,N
H4604,18,310410,2,0, , ,N,N,N
H4604,18,314228,2,1,4,30,N,N,N
H4604,18,309594,2,0, , ,N,N,N
H4604,18,314229,2,1,4,30,N,N,N
H4604,20,312950,2,1,4,30,N,N,N
H4604,20,1367410,2,0, , ,N,N,N
H4604,20,310410,2,0, , ,N,N,N
H4604,20,314228,2,1,4,30,N,N,N
H4604,20,309594,2,0, , ,N,N,N
H4604,20,314229,2,1,4,30,N,N,N
H4604,22,312950,2,1,4,30,N,N,N
H4604,22,1367410,2,0, , ,N,N,N
H4604,22,310410,2,0, , ,N,N,N
H4604,22,314228,2,1,4,30,N,N,N
H4604,22,309594,2,0, , ,N,N,N
H4604,22,314229,2,1,4,30,N,N,N
H4604,24,312950,2,1,4,30,N,N,N
H4604,24,1367410,2,0, , ,N,N,N
H4604,24,310410,2,0, , ,N,N,N
H4604,24,314228,2,1,4,30,N,N,N
H4604,24,309594,2,0, , ,N,N,N
H4604,24,314229,2,1,4,30,N,N,N
H4604,25,312950,2,1,4,30,N,N,N
H4604,25,1367410,2,0, , ,N,N,N
H4604,25,310410,2,0, , ,N,N,N
H4604,25,314228,2,1,4,30,N,N,N
H4604,25,309594,2,0, , ,N,N,N
H4604,25,314229,2,1,4,30,N,N,N
H4604,27,312950,2,1,4,30,N,N,N
H4604,27,1367410,2,0, , ,N,N,N
H4604,27,310410,2,0, , ,N,N,N
H4604,27,314228,2,1,4,30,N,N,N
H4604,27,309594,2,0, , ,N,N,N
H4604,27,314229,2,1,4,30,N,N,N
H4604,28,312950,2,1,4,30,N,N,N
H4604,28,1367410,2,0, , ,N,N,N
H4604,28,310410,2,0, , ,N,N,N
H4604,28,314228,2,1,4,30,N,N,N
H4604,28,309594,2,0, , ,N,N,N
H4604,28,314229,2,1,4,30,N,N,N
H4618,1,403957,2,1,12,30,N,N,N
H4618,1,312950,2,1,18,30,N,N,N
H4618,1,402273,2,1,18,30,N,N,N
H4618,1,1367410,2,0, , ,N,N,N
H4618,1,484814,2,1,12,30,N,N,N
H4618,1,757707,2,1,12,30,N,N,N
H4618,1,402019,2,1,12,30,N,N,N
H4618,1,310410,2,0, , ,N,N,N
H4618,1,1357010,2,0, , ,N,N,N
H4618,1,314228,2,1,18,30,N,N,N
H4618,1,200172,2,0, , ,N,N,N
H4618,1,349478,2,1,18,30,N,N,N
H4618,1,349479,2,1,18,30,N,N,N
H4618,1,349480,2,1,18,30,N,N,N
H4618,1,314229,2,1,18,30,N,N,N
H4620,1,312950,2,1,6,30,N,N,N
H4620,1,1367410,2,0, , ,N,N,N
H4620,1,197397,2,0, , ,N,N,N
H4620,1,310410,2,0, , ,N,N,N
H4620,1,314228,2,1,6,30,N,N,N
H4620,1,309594,2,0, , ,N,N,N
H4620,1,283417,2,0, , ,N,N,N
H4620,1,314229,2,1,6,30,N,N,N
H4623,1,312950,1,1,6,30,N,N,N
H4623,1,1551474,2,1,120,30,Y,N,N
H4623,1,314228,1,1,6,30,N,N,N
H4623,1,314229,1,1,6,30,N,N,N
H4623,2,312950,1,1,6,30,N,N,N
H4623,2,1551474,2,1,120,30,Y,N,N
H4623,2,314228,1,1,6,30,N,N,N
H4623,2,314229,1,1,6,30,N,N,N
H4624,1,312950,2,1,6,30,N,N,N
H4624,1,314228,2,1,6,30,N,N,N
H4624,1,314229,2,1,6,30,N,N,N
H4624,3,312950,2,1,6,30,N,N,N
H4624,3,314228,2,1,6,30,N,N,N
H4624,3,314229,2,1,6,30,N,N,N
H4624,6,312950,2,1,6,30,N,N,N
H4624,6,314228,2,1,6,30,N,N,N
H4624,6,314229,2,1,6,30,N,N,N
H4624,10,312950,2,1,6,30,N,N,N
H4624,10,314228,2,1,6,30,N,N,N
H4624,10,314229,2,1,6,30,N,N,N
H4624,11,312950,2,1,6,30,N,N,N
H4624,11,314228,2,1,6,30,N,N,N
H4624,11,314229,2,1,6,30,N,N,N
H4624,12,312950,2,1,6,30,N,N,N
H4624,12,314228,2,1,6,30,N,N,N
H4624,12,314229,2,1,6,30,N,N,N
H4624,19,312950,2,1,6,30,N,N,N
H4624,19,314228,2,1,6,30,N,N,N
H4624,19,314229,2,1,6,30,N,N,N
H4624,22,312950,2,1,6,30,N,N,N
H4624,22,314228,2,1,6,30,N,N,N
H4624,22,314229,2,1,6,30,N,N,N
H4624,23,312950,2,1,6,30,N,N,N
H4624,23,314228,2,1,6,30,N,N,N
H4624,23,314229,2,1,6,30,N,N,N
H4624,24,312950,2,1,6,30,N,N,N
H4624,24,314228,2,1,6,30,N,N,N
H4624,24,314229,2,1,6,30,N,N,N
H4624,25,312950,2,1,6,30,N,N,N
H4624,25,314228,2,1,6,30,N,N,N
H4624,25,314229,2,1,6,30,N,N,N
H4624,26,312950,2,1,6,30,N,N,N
H4624,26,314228,2,1,6,30,N,N,N
H4624,26,314229,2,1,6,30,N,N,N
H4624,27,312950,2,1,6,30,N,N,N
H4624,27,314228,2,1,6,30,N,N,N
H4624,27,314229,2,1,6,30,N,N,N
H4624,28,312950,2,1,6,30,N,N,N
H4624,28,314228,2,1,6,30,N,N,N
H4624,28,314229,2,1,6,30,N,N,N
H4624,29,312950,2,1,6,30,N,N,N
H4624,29,314228,2,1,6,30,N,N,N
H4624,29,314229,2,1,6,30,N,N,N
H4624,30,312950,2,1,6,30,N,N,N
H4624,30,314228,2,1,6,30,N,N,N
H4624,30,314229,2,1,6,30,N,N,N
H4624,31,312950,2,1,6,30,N,N,N
H4624,31,314228,2,1,6,30,N,N,N
H4624,31,314229,2,1,6,30,N,N,N
H4624,32,312950,2,1,6,30,N,N,N
H4624,32,314228,2,1,6,30,N,N,N
H4624,32,314229,2,1,6,30,N,N,N
H4624,33,312950,2,1,6,30,N,N,N
H4624,33,314228,2,1,6,30,N,N,N
H4624,33,314229,2,1,6,30,N,N,N
H4624,34,312950,2,1,6,30,N,N,N
H4624,34,314228,2,1,6,30,N,N,N
H4624,34,314229,2,1,6,30,N,N,N
H4624,35,312950,2,1,6,30,N,N,N
H4624,35,314228,2,1,6,30,N,N,N
H4624,35,314229,2,1,6,30,N,N,N
H4624,36,312950,2,1,6,30,N,N,N
H4624,36,314228,2,1,6,30,N,N,N
H4624,36,314229,2,1,6,30,N,N,N
H4624,37,312950,2,1,6,30,N,N,N
H4624,37,314228,2,1,6,30,N,N,N
H4624,37,314229,2,1,6,30,N,N,N
H4624,38,312950,2,1,6,30,N,N,N
H4624,38,314228,2,1,6,30,N,N,N
H4624,38,314229,2,1,6,30,N,N,N
H4624,39,312950,2,1,6,30,N,N,N
H4624,39,314228,2,1,6,30,N,N,N
H4624,39,314229,2,1,6,30,N,N,N
H4624,40,312950,2,1,6,30,N,N,N
H4624,40,314228,2,1,6,30,N,N,N
H4624,40,314229,2,1,6,30,N,N,N
H4624,41,312950,2,1,6,30,N,N,N
H4624,41,314228,2,1,6,30,N,N,N
H4624,41,314229,2,1,6,30,N,N,N
H4624,42,312950,2,1,6,30,N,N,N
H4624,42,314228,2,1,6,30,N,N,N
H4624,42,314229,2,1,6,30,N,N,N
H4624,43,312950,2,1,6,30,N,N,N
H4624,43,314228,2,1,6,30,N,N,N
H4624,43,314229,2,1,6,30,N,N,N
H4624,44,312950,2,1,6,30,N,N,N
H4624,44,314228,2,1,6,30,N,N,N
H4624,44,314229,2,1,6,30,N,N,N
H4647,1,312950,3,1,6,30,N,N,Y
H4647,1,314228,3,1,6,30,N,N,Y
H4647,1,314229,3,1,6,30,N,N,Y
H4647,2,312950,3,1,6,30,N,N,Y
H4647,2,314228,3,1,6,30,N,N,Y
H4647,2,314229,3,1,6,30,N,N,Y
H4661,1,2598453,1,0, , ,N,N,N
H4661,1,312950,1,1,6,30,N,N,N
H4661,1,402273,1,1,6,30,N,N,N
H4661,1,1367410,1,0, , ,N,N,N
H4661,1,310410,1,0, , ,N,N,N
H4661,1,314228,1,1,6,30,N,N,N
H4661,1,309594,1,0, , ,N,N,N
H4661,1,349478,1,1,6,30,N,N,N
H4661,1,349479,1,1,6,30,N,N,N
H4661,1,349480,1,1,6,30,N,N,N
H4661,1,314229,1,1,6,30,N,N,N
H4808,1,312950,2,1,6,30,N,N,Y
H4808,1,1367410,2,0, , ,N,N,N
H4808,1,484814,2,1,6,30,N,N,Y
H4808,1,402019,2,1,6,30,N,N,Y
H4808,1,310410,2,0, , ,N,N,N
H4808,1,314228,2,1,6,30,N,N,Y
H4808,1,309594,2,0, , ,N,N,N
H4808,1,314229,2,1,6,30,N,N,Y
H4808,2,312950,2,1,6,30,N,N,Y
H4808,2,1367410,2,0, , ,N,N,N
H4808,2,484814,2,1,6,30,N,N,Y
H4808,2,402019,2,1,6,30,N,N,Y
H4808,2,310410,2,0, , ,N,N,N
H4808,2,314228,2,1,6,30,N,N,Y
H4808,2,309594,2,0, , ,N,N,N
H4808,2,314229,2,1,6,30,N,N,Y
H4808,3,312950,2,1,6,30,N,N,Y
H4808,3,1367410,2,0, , ,N,N,N
H4808,3,484814,2,1,6,30,N,N,Y
H4808,3,402019,2,1,6,30,N,N,Y
H4808,3,310410,2,0, , ,N,N,N
H4808,3,314228,2,1,6,30,N,N,Y
H4808,3,309594,2,0, , ,N,N,N
H4808,3,314229,2,1,6,30,N,N,Y
H4847,1,2598453,1,0, , ,N,N,N
H4847,1,312950,1,1,6,30,N,N,N
H4847,1,402273,1,1,6,30,N,N,N
H4847,1,1367410,1,0, , ,N,N,N
H4847,1,310410,1,0, , ,N,N,N
H4847,1,314228,1,1,6,30,N,N,N
H4847,1,309594,1,0, , ,N,N,N
H4847,1,349478,1,1,6,30,N,N,N
H4847,1,349479,1,1,6,30,N,N,N
H4847,1,349480,1,1,6,30,N,N,N
H4847,1,314229,1,1,6,30,N,N,N
H4868,19,2598453,1,0, , ,N,N,N
H4868,19,312950,1,1,6,30,N,N,N
H4868,19,402273,1,1,6,30,N,N,N
H4868,19,1367410,1,0, , ,N,N,N
H4868,19,310410,1,0, , ,N,N,N
H4868,19,314228,1,1,6,30,N,N,N
H4868,19,309594,1,0, , ,N,N,N
H4868,19,349478,1,1,6,30,N,N,N
H4868,19,349479,1,1,6,30,N,N,N
H4868,19,349480,1,1,6,30,N,N,N
H4868,19,314229,1,1,6,30,N,N,N
H4875,18,312950,2,1,15,30,N,N,N
H4875,18,402273,3,1,15,30,N,N,N
H4875,18,996179,3,1,15,30,N,N,N
H4875,18,484814,3,1,15,30,N,N,N
H4875,18,402019,3,1,15,30,N,N,N
H4875,18,314228,2,1,15,30,N,N,N
H4875,18,349478,3,1,15,30,N,N,N
H4875,18,349479,3,1,15,30,N,N,N
H4875,18,349480,3,1,15,30,N,N,N
H4875,18,314229,2,1,15,30,N,N,N
H4875,24,312950,2,1,15,30,N,N,N
H4875,24,402273,3,1,15,30,N,N,N
H4875,24,996179,3,1,15,30,N,N,N
H4875,24,484814,3,1,15,30,N,N,N
H4875,24,402019,3,1,15,30,N,N,N
H4875,24,314228,2,1,15,30,N,N,N
H4875,24,349478,3,1,15,30,N,N,N
H4875,24,349479,3,1,15,30,N,N,N
H4875,24,349480,3,1,15,30,N,N,N
H4875,24,314229,2,1,15,30,N,N,N
H4937,1,312950,2,1,4,30,N,N,N
H4937,1,314228,2,1,4,30,N,N,N
H4937,1,314229,2,1,4,30,N,N,N
H4937,2,312950,2,1,4,30,N,N,N
H4937,2,314228,2,1,4,30,N,N,N
H4937,2,314229,2,1,4,30,N,N,N
H4961,1,968766,4,0, , ,N,N,N
H4961,1,900038,4,0, , ,N,N,N
H4961,1,803348,4,0, , ,N,N,N
H4961,1,2598453,4,0, , ,N,N,N
H4961,1,312950,3,1,6,30,N,N,N
H4961,1,1367410,3,0, , ,N,N,N
H4961,1,197397,4,0, , ,N,N,N
H4961,1,803353,4,0, , ,N,N,N
H4961,1,310410,3,0, , ,N,N,N
H4961,1,1357010,4,0, , ,N,N,N
H4961,1,991486,4,0, , ,N,N,N
H4961,1,314228,3,1,6,30,N,N,N
H4961,1,309594,4,0, , ,N,N,N
H4961,1,200172,4,0, , ,N,N,N
H4961,1,903291,4,0, , ,N,N,N
H4961,1,283417,4,0, , ,N,N,N
H4961,1,991528,4,0, , ,N,N,N
H4961,1,314229,3,1,6,30,N,N,N
H4961,3,968766,4,0, , ,N,N,N
H4961,3,900038,4,0, , ,N,N,N
H4961,3,803348,4,0, , ,N,N,N
H4961,3,2598453,4,0, , ,N,N,N
H4961,3,312950,3,1,6,30,N,N,N
H4961,3,1367410,3,0, , ,N,N,N
H4961,3,197397,4,0, , ,N,N,N
H4961,3,803353,4,0, , ,N,N,N
H4961,3,310410,3,0, , ,N,N,N
H4961,3,1357010,4,0, , ,N,N,N
H4961,3,991486,4,0, , ,N,N,N
H4961,3,314228,3,1,6,30,N,N,N
H4961,3,309594,4,0, , ,N,N,N
H4961,3,200172,4,0, , ,N,N,N
H4961,3,903291,4,0, , ,N,N,N
H4961,3,283417,4,0, , ,N,N,N
H4961,3,991528,4,0, , ,N,N,N
H4961,3,314229,3,1,6,30,N,N,N
H4961,6,968766,4,0, , ,N,N,N
H4961,6,900038,4,0, , ,N,N,N
H4961,6,803348,4,0, , ,N,N,N
H4961,6,2598453,4,0, , ,N,N,N
H4961,6,312950,3,1,6,30,N,N,N
H4961,6,1367410,3,0, , ,N,N,N
H4961,6,197397,4,0, , ,N,N,N
H4961,6,803353,4,0, , ,N,N,N
H4961,6,310410,3,0, , ,N,N,N
H4961,6,1357010,4,0, , ,N,N,N
H4961,6,991486,4,0, , ,N,N,N
H4961,6,314228,3,1,6,30,N,N,N
H4961,6,309594,4,0, , ,N,N,N
H4961,6,200172,4,0, , ,N,N,N
H4961,6,903291,4,0, , ,N,N,N
H4961,6,283417,4,0, , ,N,N,N
H4961,6,991528,4,0, , ,N,N,N
H4961,6,314229,3,1,6,30,N,N,N
H5009,11,2598453,1,0, , ,N,N,N
H5009,11,312950,1,1,4,30,N,N,N
H5009,11,1367410,1,0, , ,N,N,N
H5009,11,310410,1,0, , ,N,N,N
H5009,11,314228,1,1,4,30,N,N,N
H5009,11,309594,1,0, , ,N,N,N
H5009,11,314229,1,1,4,30,N,N,N
H5087,5,2598453,1,0, , ,N,N,N
H5087,5,312950,1,1,6,30,N,N,N
H5087,5,402273,1,1,6,30,N,N,N
H5087,5,1367410,1,0, , ,N,N,N
H5087,5,310410,1,0, , ,N,N,N
H5087,5,314228,1,1,6,30,N,N,N
H5087,5,309594,1,0, , ,N,N,N
H5087,5,349478,1,1,6,30,N,N,N
H5087,5,349479,1,1,6,30,N,N,N
H5087,5,349480,1,1,6,30,N,N,N
H5087,5,314229,1,1,6,30,N,N,N
H5087,16,2598453,1,0, , ,N,N,N
H5087,16,312950,1,1,6,30,N,N,N
H5087,16,402273,1,1,6,30,N,N,N
H5087,16,1367410,1,0, , ,N,N,N
H5087,16,310410,1,0, , ,N,N,N
H5087,16,314228,1,1,6,30,N,N,N
H5087,16,309594,1,0, , ,N,N,N
H5087,16,349478,1,1,6,30,N,N,N
H5087,16,349479,1,1,6,30,N,N,N
H5087,16,349480,1,1,6,30,N,N,N
H5087,16,314229,1,1,6,30,N,N,N
H5087,24,2598453,1,0, , ,N,N,N
H5087,24,312950,1,1,6,30,N,N,N
H5087,24,402273,1,1,6,30,N,N,N
H5087,24,1367410,1,0, , ,N,N,N
H5087,24,310410,1,0, , ,N,N,N
H5087,24,314228,1,1,6,30,N,N,N
H5087,24,309594,1,0, , ,N,N,N
H5087,24,349478,1,1,6,30,N,N,N
H5087,24,349479,1,1,6,30,N,N,N
H5087,24,349480,1,1,6,30,N,N,N
H5087,24,314229,1,1,6,30,N,N,N
H5087,32,2598453,1,0, , ,N,N,N
H5087,32,312950,1,1,6,30,N,N,N
H5087,32,402273,1,1,6,30,N,N,N
H5087,32,1367410,1,0, , ,N,N,N
H5087,32,310410,1,0, , ,N,N,N
H5087,32,314228,1,1,6,30,N,N,N
H5087,32,309594,1,0, , ,N,N,N
H5087,32,349478,1,1,6,30,N,N,N
H5087,32,349479,1,1,6,30,N,N,N
H5087,32,349480,1,1,6,30,N,N,N
H5087,32,314229,1,1,6,30,N,N,N
H5163,1,2598453,2,0, , ,N,N,N
H5163,1,312950,2,1,6,30,N,N,Y
H5163,1,1367410,2,0, , ,N,N,N
H5163,1,197397,2,0, , ,N,N,N
H5163,1,310410,2,0, , ,N,N,N
